"Season","Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+","BsR","Off","Def","WAR","playerid"
"2011","Josh Hamilton","Rangers","121","538","25","80","94","8","7.2 %","17.3 %",".238",".317",".298",".346",".536",".369","127","3.0","19.9","0.6","4.0","1875"
"2008","Josh Hamilton","Rangers","156","704","32","98","130","9","9.1 %","17.9 %",".226",".333",".304",".371",".530",".384","132","4.7","32.2","-16.1","4.0","1875"
"1997","Jim Edmonds","Angels","133","571","26","82","80","5","10.5 %","14.0 %",".209",".299",".291",".368",".500",".375","125","-2.0","16.2","4.2","4.0","1153"
"2008","Mike Cameron","Brewers","120","508","25","69","70","17","10.6 %","28.0 %",".234",".296",".243",".331",".477",".351","112","1.6","9.2","13.9","4.0","1070"
"2002","Johnny Damon","Red Sox","154","702","14","118","63","31","9.3 %","10.0 %",".157",".301",".286",".356",".443",".348","110","2.3","11.1","4.4","4.0","185"
"2010","Colby Rasmus","Cardinals","144","534","23","85","66","12","11.8 %","27.7 %",".222",".354",".276",".361",".498",".369","130","6.0","25.5","-4.1","4.0","9893"
"2005","Aaron Rowand","White Sox","157","640","13","77","69","16","5.0 %","18.1 %",".137",".316",".270",".329",".407",".322","93","3.3","-2.1","19.7","4.0","254"
"2009","Ryan Sweeney","Athletics","134","534","6","68","53","6","7.5 %","12.5 %",".114",".327",".293",".348",".407",".333","102","1.6","3.0","18.1","3.9","6352"
"2003","Vernon Wells","Blue Jays","161","735","33","118","117","4","5.7 %","10.9 %",".233",".318",".317",".359",".550",".385","133","0.5","31.1","-16.8","3.9","1326"
"2013","Coco Crisp","Athletics","131","584","22","93","66","21","10.4 %","11.1 %",".183",".258",".261",".335",".444",".339","117","6.1","17.3","-0.5","3.9","1572"
"2004","Coco Crisp","Indians","139","538","15","78","71","20","6.7 %","12.8 %",".149",".320",".297",".344",".446",".341","107","-0.4","4.2","17.3","3.9","1572"
"2005","David DeJesus","Royals","122","523","9","69","56","5","8.0 %","14.5 %",".152",".330",".293",".359",".445",".350","112","3.6","11.3","9.5","3.9","1825"
"1996","Bernie Williams","Yankees","143","641","29","108","102","17","12.8 %","11.2 %",".230",".304",".305",".391",".535",".395","132","1.4","29.6","-12.1","3.9","857"
"2009","Denard Span","Twins","145","676","8","97","68","23","10.4 %","13.2 %",".104",".353",".311",".392",".415",".359","118","5.6","20.6","-5.0","3.9","8347"
"2007","Nick Swisher","Athletics","150","659","22","84","78","3","15.2 %","19.9 %",".193",".301",".262",".381",".455",".362","122","3.6","21.9","-5.2","3.9","4599"
"2010","Austin Jackson","Tigers","151","675","4","103","41","27","7.0 %","25.2 %",".107",".396",".293",".345",".400",".329","101","6.0","7.0","7.5","3.9","9848"
"2011","B.J. Upton","Rays","153","640","23","82","81","36","11.1 %","25.2 %",".186",".298",".243",".331",".429",".333","113","2.3","11.8","4.0","3.8","5015"
"1991","Kirby Puckett","Twins","152","661","15","92","89","11","4.7 %","11.8 %",".141",".343",".319",".352",".460",".359","119","0.2","14.6","0.6","3.8","1010557"
"2010","B.J. Upton","Rays","154","610","18","89","62","42","11.0 %","26.9 %",".187",".304",".237",".322",".424",".328","107","8.2","13.4","2.8","3.8","5015"
"1996","Rich Becker","Twins","148","606","12","92","71","19","11.2 %","19.5 %",".143",".353",".291",".372",".434",".358","105","1.4","5.9","10.8","3.8","1000749"
"2004","Mark Kotsay","Athletics","148","673","15","78","63","8","8.2 %","10.4 %",".145",".333",".314",".370",".459",".358","116","-4.0","9.9","6.0","3.8","1042"
"1995","Kenny Lofton","Indians","118","529","7","93","53","54","7.6 %","9.3 %",".143",".332",".310",".362",".453",".355","109","4.1","10.2","10.5","3.8","246"
"2006","Ryan Freel","Reds","132","523","8","67","27","37","10.9 %","18.7 %",".128",".330",".271",".363",".399",".340","100","2.0","1.8","19.7","3.8","1207"
"2006","Curtis Granderson","Tigers","159","679","19","90","68","8","9.7 %","25.6 %",".178",".333",".260",".335",".438",".335","99","2.3","1.8","14.0","3.8","4747"
"2006","Gary Matthews Jr.","Rangers","147","690","19","102","79","10","8.4 %","14.3 %",".182",".343",".313",".371",".495",".369","118","-1.4","14.9","0.2","3.7","153"
"2004","Randy Winn","Mariners","157","703","14","84","81","21","7.5 %","13.9 %",".141",".317",".286",".346",".427",".337","106","0.6","5.7","8.6","3.7","1235"
"2010","Vernon Wells","Blue Jays","157","646","31","79","88","6","7.7 %","13.0 %",".242",".272",".273",".331",".515",".363","126","0.0","19.5","-5.3","3.7","1326"
"2011","Michael Bourn","- - -","158","722","2","94","50","61","7.3 %","19.4 %",".091",".369",".294",".349",".386",".325","104","13.2","16.8","-4.0","3.7","6387"
"2004","Mike Cameron","Mets","140","562","30","76","76","22","10.1 %","25.4 %",".247",".260",".231",".319",".479",".341","105","6.3","10.2","9.2","3.7","1070"
"2011","Melky Cabrera","Royals","155","706","18","102","87","20","5.0 %","13.3 %",".164",".332",".305",".339",".470",".350","118","2.9","17.7","-5.2","3.7","4022"
"1997","Stan Javier","Giants","142","510","8","69","50","25","11.0 %","13.7 %",".109",".320",".286",".368",".395",".343","108","3.8","9.0","12.3","3.7","1006372"
"2009","Torii Hunter","Angels","119","506","22","74","90","18","9.3 %","18.2 %",".208",".330",".299",".366",".508",".375","128","2.2","20.0","-0.1","3.7","731"
"1991","Andy Van Slyke","Pirates","138","577","17","87","83","10","12.3 %","14.7 %",".181",".283",".265",".355",".446",".357","128","0.8","19.4","-3.0","3.7","1013363"
"2003","Marlon Byrd","Phillies","135","553","7","86","45","11","8.0 %","17.0 %",".115",".360",".303",".366",".418",".345","109","6.1","12.2","7.2","3.7","950"
"1998","Devon White","Diamondbacks","146","627","22","84","85","22","6.7 %","16.3 %",".178",".303",".279",".335",".456",".343","103","0.9","3.5","14.1","3.7","1013862"
"1996","Brian McRae","Cubs","157","716","17","111","66","37","10.2 %","11.7 %",".149",".294",".276",".360",".425",".346","108","3.2","10.8","5.3","3.6","1008686"
"2003","Preston Wilson","Rockies","155","661","36","94","141","14","8.2 %","21.0 %",".255",".311",".282",".343",".537",".374","111","1.6","11.3","4.0","3.6","545"
"1995","Rondell White","Expos","130","525","13","87","57","25","7.8 %","16.6 %",".169",".336",".295",".356",".464",".360","115","2.7","12.9","6.3","3.6","856"
"2010","Drew Stubbs","Reds","150","583","22","91","77","30","9.4 %","28.8 %",".189",".330",".255",".329",".444",".338","105","10.0","13.7","2.7","3.6","9328"
"1995","Brian McRae","Cubs","137","638","12","92","48","27","7.4 %","14.4 %",".152",".325",".288",".348",".440",".348","108","1.8","8.1","7.1","3.6","1008686"
"2000","Mike Cameron","Mariners","155","643","19","96","78","24","12.1 %","20.7 %",".171",".317",".267",".365",".438",".355","110","1.7","10.0","5.1","3.6","1070"
"1998","Carl Everett","Astros","133","519","15","72","76","14","8.5 %","19.7 %",".186",".349",".296",".359",".482",".365","126","-2.4","14.4","5.7","3.6","1249"
"2012","Denard Span","Twins","128","568","4","71","41","17","8.3 %","10.9 %",".112",".315",".283",".342",".395",".325","104","3.2","6.0","9.4","3.6","8347"
"2004","Chone Figgins","Angels","148","638","5","83","60","34","7.7 %","14.7 %",".123",".346",".296",".350",".419",".337","105","5.1","9.2","5.4","3.5","1580"
"2003","Torii Hunter","Twins","154","642","26","83","102","6","7.8 %","16.5 %",".201",".262",".250",".312",".451",".324","95","-0.5","-4.6","18.1","3.5","731"
"2008","Nate McLouth","Pirates","152","685","26","113","94","23","9.5 %","13.6 %",".221",".287",".276",".356",".497",".364","121","5.8","23.4","-10.6","3.5","3190"
"2004","Lew Ford","Twins","154","658","15","89","72","20","10.2 %","11.4 %",".148",".319",".299",".381",".446",".362","118","2.5","17.5","-4.0","3.5","1724"
"2010","Curtis Granderson","Yankees","136","528","24","76","67","12","10.0 %","22.0 %",".221",".277",".247",".324",".468",".344","110","0.3","6.8","9.2","3.5","4747"
"2006","Johnny Damon","Yankees","149","671","24","115","80","25","10.0 %","12.7 %",".197",".297",".285",".359",".482",".362","117","6.5","21.5","-8.3","3.5","185"
"2013","Denard Span","Nationals","153","662","4","75","47","20","6.3 %","11.6 %",".102",".313",".279",".327",".380",".313","97","2.4","0.3","12.4","3.5","8347"
"2001","Trot Nixon","Red Sox","148","633","27","100","88","7","12.5 %","17.9 %",".224",".307",".280",".376",".505",".378","131","-0.4","24.0","-10.5","3.5","204"
"2010","Andrew McCutchen","Pirates","154","653","16","94","56","33","10.7 %","13.6 %",".163",".311",".286",".365",".449",".359","124","5.2","23.8","-11.3","3.4","9847"
"2010","Alex Rios","White Sox","147","617","21","89","88","34","6.2 %","15.1 %",".173",".306",".284",".334",".457",".344","109","2.4","8.6","3.7","3.4","2090"
"2008","Cody Ross","Marlins","145","506","22","59","73","6","6.5 %","22.9 %",".228",".299",".260",".316",".488",".344","106","1.4","5.0","12.8","3.4","1760"
"1998","Mark Kotsay","Marlins","154","623","11","72","68","10","5.5 %","9.8 %",".125",".295",".279",".318",".403",".316","92","-0.2","-6.6","21.0","3.4","1042"
"1992","Lance Johnson","White Sox","157","611","3","67","47","41","5.6 %","5.4 %",".085",".289",".279",".318",".363",".307","91","2.7","-3.2","16.3","3.4","1006482"
"2007","Torii Hunter","Twins","160","650","28","94","107","18","6.2 %","15.5 %",".218",".303",".287",".334",".505",".354","116","0.0","12.8","-0.8","3.4","731"
"1997","Brady Anderson","Orioles","151","696","18","97","73","18","12.1 %","15.1 %",".181",".325",".288",".393",".469",".380","130","-1.5","25.0","-14.8","3.4","364"
"2010","Torii Hunter","Angels","152","646","23","76","90","9","9.4 %","16.4 %",".183",".307",".281",".354",".464",".357","126","-4.4","15.1","-4.4","3.4","731"
"2003","Scott Podsednik","Brewers","154","628","9","100","58","43","8.9 %","14.5 %",".129",".361",".314",".379",".443",".361","117","7.4","20.8","-7.2","3.4","1095"
"2009","Shane Victorino","Phillies","156","694","10","102","62","25","8.6 %","10.2 %",".153",".315",".292",".358",".445",".352","112","4.2","14.8","-3.9","3.3","1677"
"2007","Andruw Jones","Braves","154","659","26","83","94","5","10.6 %","20.9 %",".191",".242",".222",".311",".413",".315","86","-1.1","-13.2","25.5","3.3","96"
"2002","Darin Erstad","Angels","150","663","10","99","73","23","4.1 %","10.1 %",".106",".303",".283",".313",".389",".305","84","3.3","-9.4","19.8","3.3","11"
"2000","Steve Finley","Diamondbacks","152","623","35","100","96","12","10.4 %","14.0 %",".263",".272",".280",".361",".544",".379","119","-0.3","15.9","-1.0","3.3","54"
"2003","Steve Finley","Diamondbacks","147","582","22","82","70","15","9.8 %","16.2 %",".213",".313",".287",".363",".500",".369","117","3.3","16.3","-1.7","3.3","54"
"1993","Darryl Hamilton","Brewers","135","573","9","74","48","21","7.9 %","10.8 %",".096",".338",".310",".367",".406",".347","109","-1.1","5.3","9.5","3.3","1005272"
"1991","Milt Cuyler","Tigers","154","546","3","77","33","41","9.5 %","16.8 %",".080",".312",".257",".335",".337",".311","90","4.2","-2.4","17.1","3.3","1002915"
"1990","Ellis Burks","Red Sox","152","641","21","89","89","9","7.5 %","12.8 %",".190",".314",".296",".349",".486",".369","127","-2.8","17.1","-6.5","3.3","372"
"1994","Bernie Williams","Yankees","108","475","12","80","57","16","12.8 %","11.4 %",".164",".308",".289",".384",".453",".370","120","-0.8","12.1","5.6","3.3","857"
"1997","Moises Alou","Marlins","150","619","23","88","115","9","11.3 %","13.7 %",".201",".307",".292",".373",".493",".373","127","-0.3","21.2","-7.4","3.3","261"
"2006","Willy Taveras","Astros","149","587","1","83","30","33","5.8 %","15.0 %",".060",".330",".278",".333",".338",".302","77","8.9","-8.4","22.3","3.3","1876"
"1994","Brett Butler","Dodgers","111","496","8","79","33","27","13.7 %","10.5 %",".132",".343",".314",".411",".446",".383","138","1.9","25.9","-8.4","3.3","1001772"
"2010","Shane Victorino","Phillies","147","648","18","84","69","34","8.2 %","12.2 %",".170",".273",".259",".327",".429",".331","102","5.3","7.2","3.5","3.2","1677"
"2013","Desmond Jennings","Rays","139","602","14","82","54","20","10.6 %","19.1 %",".161",".295",".252",".334",".414",".330","113","5.1","13.7","-3.7","3.2","1965"
"2013","Brett Gardner","Yankees","145","609","8","81","52","24","8.5 %","20.9 %",".143",".342",".273",".344",".416",".335","108","2.6","8.2","1.3","3.2","9927"
"2009","Nate McLouth","- - -","129","591","20","86","70","19","11.5 %","16.8 %",".179",".281",".256",".352",".436",".348","112","1.7","10.1","2.8","3.2","3190"
"1996","Devon White","Marlins","146","611","17","77","84","22","6.2 %","16.2 %",".181",".301",".274",".325",".455",".333","102","1.6","3.3","11.1","3.2","1013862"
"2004","Milton Bradley","Dodgers","141","597","19","72","67","15","11.9 %","20.6 %",".157",".317",".267",".362",".424",".346","110","-0.1","7.8","4.9","3.2","369"
"2012","B.J. Upton","Rays","146","633","28","79","78","31","7.1 %","26.7 %",".208",".294",".246",".298",".454",".323","108","4.0","9.8","-0.4","3.2","5015"
"2008","Matt Kemp","Dodgers","155","657","18","93","76","35","7.0 %","23.3 %",".168",".361",".290",".340",".459",".345","109","5.3","12.8","-3.1","3.1","5631"
"1990","Eric Davis","Reds","127","518","24","84","86","21","11.6 %","19.3 %",".225",".283",".260",".347",".486",".367","125","2.8","17.7","-6.5","3.1","1003048"
"2005","Brady Clark","Brewers","145","674","13","94","53","10","7.0 %","8.2 %",".120",".319",".306",".372",".426",".353","113","-1.8","8.9","0.2","3.1","1398"
"2013","Austin Jackson","Tigers","129","614","12","99","49","8","8.5 %","21.0 %",".145",".333",".272",".337",".417",".332","106","5.6","10.0","-1.8","3.1","9848"
"2001","Preston Wilson","Marlins","123","513","23","70","71","20","7.0 %","20.9 %",".220",".308",".274",".331",".494",".350","114","0.5","9.8","4.8","3.1","545"
"1999","Rondell White","Expos","138","588","22","83","64","10","5.4 %","14.5 %",".193",".333",".312",".359",".505",".372","115","-0.7","11.6","1.7","3.1","856"
"1998","Shannon Stewart","Blue Jays","144","605","12","90","55","51","11.1 %","12.7 %",".138",".308",".279",".377",".417",".357","111","2.4","11.3","-0.8","3.1","1322"
"1995","Lance Johnson","White Sox","142","645","10","98","57","40","5.0 %","4.8 %",".119",".309",".306",".341",".425",".337","102","5.2","6.6","2.9","3.1","1006482"
"1998","Matt Lawton","Twins","152","662","21","91","77","16","13.0 %","9.7 %",".199",".282",".278",".387",".478",".377","122","-0.3","18.8","-10.3","3.1","390"
"1997","Darren Bragg","Red Sox","153","586","9","65","57","10","10.4 %","17.4 %",".129",".303",".257",".337",".386",".321","87","-0.5","-10.0","20.2","3.1","83"
"2006","Eric Byrnes","Diamondbacks","143","606","26","82","79","25","5.6 %","14.5 %",".215",".275",".267",".313",".482",".337","95","4.0","0.3","10.7","3.0","905"
"1994","Brady Anderson","Orioles","111","525","12","78","48","31","10.9 %","14.3 %",".157",".291",".263",".356",".419",".344","102","5.8","7.0","6.1","3.0","364"
"2006","Juan Pierre","Cubs","162","750","3","87","40","58","4.3 %","5.1 %",".096",".305",".292",".330",".388",".315","82","7.0","-11.0","16.7","3.0","443"
"2012","Ben Revere","Twins","124","553","0","70","32","40","5.2 %","9.8 %",".049",".325",".294",".333",".342",".300","87","7.5","-0.9","11.6","3.0","4712"
"1992","Juan Gonzalez","Rangers","155","632","43","77","109","0","5.5 %","22.6 %",".269",".268",".260",".304",".529",".367","131","-0.5","21.4","-14.9","3.0","1251"
"2000","Kenny Lofton","Indians","137","640","15","107","73","30","12.3 %","11.3 %",".144",".293",".278",".369",".422",".350","100","2.9","2.9","5.9","3.0","246"
"1997","Derek Bell","Astros","129","547","15","67","71","15","7.3 %","17.2 %",".162",".313",".276",".344",".438",".344","110","0.0","6.9","5.5","2.9","1000801"
"1995","Brady Anderson","Orioles","143","657","16","108","64","26","13.2 %","16.9 %",".182",".301",".262",".371",".444",".361","113","2.0","13.2","-5.3","2.9","364"
"1998","Brian McRae","Mets","159","645","21","79","79","20","12.4 %","14.0 %",".197",".280",".264",".360",".462",".359","120","-0.8","15.6","-5.8","2.9","1008686"
"2012","Yoenis Cespedes","Athletics","129","540","23","70","82","16","8.0 %","18.9 %",".214",".326",".292",".356",".505",".368","137","1.4","24.6","-14.5","2.9","13110"
"2012","Shane Victorino","- - -","154","666","11","72","55","39","8.0 %","12.0 %",".128",".278",".255",".321",".383",".310","94","7.0","2.0","4.4","2.9","1677"
"2007","Ryan Church","Nationals","144","530","15","57","70","3","9.2 %","20.2 %",".191",".322",".272",".349",".464",".352","113","0.4","9.1","2.9","2.9","2106"
"2013","Andre Ethier","Dodgers","142","553","12","54","52","4","11.0 %","17.2 %",".151",".315",".272",".360",".423",".340","120","0.5","12.9","-2.7","2.9","6265"
"2004","Jeromy Burnitz","Rockies","150","606","37","94","110","5","9.6 %","20.5 %",".276",".304",".283",".356",".559",".383","119","-1.1","14.0","-4.8","2.9","867"
"2013","Will Venable","Padres","151","515","22","64","53","22","5.6 %","22.9 %",".216",".313",".268",".312",".484",".342","122","3.3","15.9","-4.6","2.9","211"
"2013","Gregor Blanco","Giants","141","511","3","50","41","14","10.2 %","18.6 %",".084",".328",".265",".341",".350",".307","100","1.2","1.1","10.3","2.9","3123"
"2005","Vernon Wells","Blue Jays","156","678","28","78","97","8","6.9 %","12.7 %",".194",".270",".269",".320",".463",".335","102","-1.6","0.2","5.0","2.8","1326"
"2004","Torii Hunter","Twins","138","569","23","79","81","21","7.0 %","17.8 %",".204",".296",".271",".330",".475",".344","106","3.0","7.4","2.2","2.8","731"
"1992","Darryl Hamilton","Brewers","128","528","5","67","62","41","8.5 %","8.0 %",".102",".314",".298",".356",".400",".343","114","2.7","11.1","-1.9","2.8","1005272"
"2007","Kenny Lofton","- - -","136","559","7","86","38","23","10.0 %","9.1 %",".118",".316",".296",".367",".414",".346","108","0.8","6.1","2.8","2.8","246"
"2005","Johnny Damon","Red Sox","148","688","10","117","75","18","7.7 %","10.0 %",".123",".338",".316",".366",".439",".350","111","8.1","17.5","-13.7","2.7","185"
"2001","Richard Hidalgo","Astros","146","593","19","70","80","3","9.1 %","18.0 %",".180",".307",".275",".356",".455",".349","106","-1.6","2.8","5.6","2.7","561"
"2005","Chone Figgins","Angels","158","720","8","113","57","62","8.9 %","14.0 %",".107",".331",".290",".352",".397",".331","104","8.6","11.8","-9.3","2.7","1580"
"2013","Leonys Martin","Rangers","147","508","8","66","49","36","5.5 %","20.5 %",".125",".319",".260",".313",".385",".308","86","6.0","-1.8","10.2","2.7","11846"
"2005","Ken Griffey Jr.","Reds","128","555","35","85","92","0","9.7 %","16.8 %",".275",".305",".301",".369",".576",".399","142","-2.7","26.6","-17.4","2.7","327"
"2012","Alejandro De Aza","White Sox","131","585","9","81","50","26","8.0 %","18.6 %",".130",".339",".281",".349",".410",".333","107","2.0","6.5","0.2","2.7","3371"
"2003","Carl Everett","- - -","147","602","28","93","92","8","8.8 %","14.0 %",".222",".294",".287",".366",".510",".374","125","-2.3","16.4","-10.2","2.7","1249"
"1991","Lance Johnson","White Sox","159","624","0","72","49","26","4.2 %","9.3 %",".068",".302",".274",".304",".342",".291","80","0.8","-13.9","20.3","2.7","1006482"
"1993","Steve Finley","Astros","142","585","8","69","44","19","4.8 %","11.1 %",".119",".288",".266",".304",".385",".306","88","1.4","-7.1","13.0","2.7","54"
"2009","Curtis Granderson","Tigers","160","710","30","91","71","20","10.1 %","19.9 %",".204",".275",".249",".327",".453",".338","101","0.3","0.9","1.0","2.6","4747"
"2010","Denard Span","Twins","153","705","3","85","58","26","8.5 %","10.5 %",".084",".294",".264",".331",".348",".307","88","1.9","-8.0","9.3","2.6","8347"
"1993","Brian McRae","Royals","153","685","12","78","69","23","5.4 %","15.3 %",".131",".322",".282",".325",".413",".328","96","-1.1","-4.2","8.3","2.6","1008686"
"2012","Michael Brantley","Indians","149","609","6","63","60","12","8.7 %","9.2 %",".114",".310",".288",".348",".402",".322","105","0.0","3.6","1.1","2.6","4106"
"2012","Coco Crisp","Athletics","120","508","11","68","46","39","8.9 %","12.6 %",".158",".280",".259",".325",".418",".324","107","5.7","9.7","-1.6","2.6","1572"
"2009","Colby Rasmus","Cardinals","147","520","16","72","52","3","6.9 %","18.3 %",".156",".282",".251",".307",".407",".311","89","4.6","-2.5","11.5","2.6","9893"
"1997","Dave Martinez","White Sox","145","573","12","78","55","12","9.6 %","12.0 %",".127",".308",".286",".356",".413",".338","103","-0.1","2.0","3.9","2.6","1008160"
"1994","Lenny Dykstra","Phillies","84","386","5","68","24","15","17.6 %","11.4 %",".162",".303",".273",".404",".435",".367","120","1.2","11.3","2.2","2.6","1003619"
"2009","Kosuke Fukudome","Cubs","146","603","11","79","54","6","15.4 %","18.6 %",".162",".310",".259",".375",".421",".353","110","-1.6","5.9","0.0","2.5","3263"
"2011","Adam Jones","Orioles","151","618","25","68","83","12","4.7 %","18.3 %",".185",".304",".280",".319",".466",".338","109","4.2","10.6","-6.6","2.5","6368"
"1991","Roberto Kelly","Yankees","126","543","20","68","69","32","8.3 %","14.2 %",".177",".279",".267",".333",".444",".346","114","2.8","11.7","-5.2","2.5","1006815"
"1993","Otis Nixon","Braves","134","532","1","77","24","47","11.5 %","11.8 %",".046",".306",".269",".351",".315",".309","82","4.1","-7.4","13.7","2.5","1009608"
"2008","Carlos Gomez","Twins","153","614","7","79","59","33","4.1 %","23.1 %",".102",".330",".258",".296",".360",".291","74","3.8","-15.6","20.1","2.5","4881"
"2001","Darin Erstad","Angels","157","716","9","89","63","24","8.7 %","15.8 %",".101",".298",".258",".331",".360",".304","83","0.4","-14.7","15.1","2.5","11"
"2011","Jon Jay","Cardinals","159","503","10","56","37","6","5.6 %","16.1 %",".127",".340",".297",".344",".424",".338","115","0.3","9.1","-1.2","2.5","5227"
"2005","Jeremy Reed","Mariners","141","544","3","61","45","12","8.8 %","13.6 %",".098",".293",".254",".322",".352",".301","85","0.6","-9.4","15.6","2.5","4730"
"2010","Adam Jones","Orioles","149","621","19","76","69","7","3.7 %","19.2 %",".158",".328",".284",".325",".442",".336","105","0.6","4.5","-1.5","2.5","6368"
"2003","Marquis Grissom","Giants","149","618","20","82","79","11","3.2 %","13.3 %",".169",".318",".300",".322",".468",".339","106","1.4","5.9","-0.9","2.5","652"
"2005","Brad Wilkerson","Nationals","148","661","11","76","57","8","12.7 %","22.2 %",".158",".315",".248",".351",".405",".331","103","-0.6","1.6","1.7","2.5","804"
"2008","Torii Hunter","Angels","146","608","21","85","78","19","8.2 %","17.8 %",".189",".312",".278",".344",".466",".351","114","3.0","13.3","-9.2","2.5","731"
"2007","Johnny Damon","Yankees","141","605","12","93","63","27","10.9 %","13.1 %",".126",".297",".270",".351",".396",".333","100","7.0","7.3","-3.1","2.5","185"
"1994","Ray Lankford","Cardinals","109","482","19","89","57","11","12.0 %","23.4 %",".221",".319",".267",".359",".488",".365","121","-2.2","10.7","-1.5","2.4","1044"
"1990","Kirby Puckett","Twins","146","615","12","82","80","5","9.3 %","11.9 %",".149",".324",".298",".365",".446",".359","121","-0.8","13.6","-10.4","2.4","1010557"
"2009","Aaron Rowand","Giants","144","546","15","61","64","4","5.5 %","22.9 %",".158",".318",".261",".319",".419",".323","95","0.2","-2.8","9.5","2.4","254"
"2005","Gary Matthews Jr.","Rangers","131","526","17","72","55","9","8.9 %","17.1 %",".181",".280",".255",".320",".436",".328","95","-1.4","-4.7","10.9","2.4","153"
"1999","Garret Anderson","Angels","157","660","21","88","80","3","5.2 %","12.3 %",".166",".319",".303",".336",".469",".344","98","-1.2","-2.9","4.6","2.4","2"
"2011","Austin Jackson","Tigers","153","668","10","90","45","22","8.4 %","27.1 %",".125",".340",".249",".317",".374",".305","87","1.2","-8.8","9.8","2.4","9848"
"2006","Torii Hunter","Twins","147","611","31","86","98","12","7.4 %","17.7 %",".212",".294",".278",".336",".490",".352","113","0.2","10.1","-6.3","2.4","731"
"2004","Steve Finley","- - -","162","706","36","92","94","9","8.6 %","11.6 %",".220",".259",".271",".333",".490",".351","108","1.2","8.3","-7.7","2.4","54"
"2012","Dexter Fowler","Rockies","143","530","13","72","53","12","12.8 %","24.2 %",".174",".390",".300",".389",".474",".375","121","4.5","17.7","-11.9","2.4","4062"
"2002","Kenny Lofton","- - -","139","611","11","98","51","29","11.8 %","11.9 %",".152",".285",".261",".350",".414",".338","105","0.7","4.3","-1.4","2.3","246"
"2008","David DeJesus","Royals","135","577","12","70","73","11","8.0 %","12.3 %",".145",".335",".307",".366",".452",".358","116","-2.4","8.7","-4.7","2.3","1825"
"2003","Johnny Damon","Red Sox","145","690","12","103","67","30","9.9 %","10.7 %",".132",".292",".273",".345",".405",".329","97","5.7","2.8","-2.9","2.3","185"
"2011","Dexter Fowler","Rockies","125","563","5","84","45","12","12.1 %","23.1 %",".166",".354",".266",".363",".432",".350","106","3.7","7.6","-3.1","2.3","4062"
"2007","Juan Pierre","Dodgers","162","729","0","96","41","64","4.5 %","5.1 %",".060",".310",".293",".331",".353",".307","82","13.2","-3.8","3.6","2.3","443"
"2000","Jose Cruz","Blue Jays","162","681","31","91","76","15","10.4 %","18.9 %",".224",".258",".242",".323",".466",".338","94","0.8","-5.2","5.4","2.3","1296"
"1994","Steve Finley","Astros","94","417","11","64","33","13","6.7 %","12.5 %",".158",".296",".276",".329",".434",".335","105","-0.5","2.1","7.4","2.3","54"
"2000","Marvin Benard","Giants","149","633","12","102","55","22","10.0 %","15.3 %",".134",".298",".263",".342",".396",".330","94","1.3","-4.3","6.8","2.3","1382"
"2012","Cameron Maybin","Padres","147","561","8","67","45","26","7.8 %","19.6 %",".107",".293",".243",".306",".349",".290","87","6.7","-2.2","6.1","2.3","5223"
"2013","Alejandro De Aza","White Sox","153","675","17","84","62","20","7.4 %","21.8 %",".142",".318",".264",".323",".405",".320","98","3.5","1.9","-3.2","2.3","3371"
"2008","Skip Schumaker","Cardinals","153","594","8","87","46","8","7.9 %","10.1 %",".104",".328",".302",".359",".406",".340","106","2.6","7.2","-4.0","2.3","3704"
"2012","Curtis Granderson","Yankees","160","684","43","102","106","10","11.0 %","28.5 %",".260",".260",".232",".319",".492",".346","116","2.3","15.0","-15.8","2.2","4747"
"1994","Stan Javier","Athletics","109","480","10","75","44","24","10.2 %","15.8 %",".126",".310",".272",".349",".399",".333","100","1.7","1.6","5.1","2.2","1006372"
"1993","Bernie Williams","Yankees","139","628","12","67","68","9","8.4 %","16.9 %",".132",".310",".268",".333",".400",".327","99","-1.8","-2.7","5.1","2.2","857"
"1995","Stan Javier","Athletics","130","504","8","81","56","36","9.7 %","12.5 %",".109",".307",".278",".353",".387",".332","98","4.9","3.3","2.4","2.2","1006372"
"2005","Willy Taveras","Astros","152","635","3","82","29","34","3.9 %","16.2 %",".051",".345",".291",".325",".341",".297","76","8.6","-10.2","12.0","2.2","1876"
"2008","Chris Young","Diamondbacks","160","699","22","85","85","14","8.9 %","23.6 %",".195",".300",".248",".315",".443",".329","91","4.6","-3.3","2.6","2.2","3882"
"2000","Garret Anderson","Angels","159","681","35","92","117","7","3.5 %","12.8 %",".233",".281",".286",".307",".519",".345","99","-1.3","-2.1","1.4","2.2","2"
"2005","Carlos Beltran","Mets","151","650","16","83","78","17","8.6 %","14.8 %",".148",".292",".266",".330",".414",".323","96","5.3","1.8","-0.7","2.2","589"
"1993","Chad Curtis","Angels","152","671","6","94","59","48","10.4 %","13.3 %",".084",".323",".285",".361",".369",".333","101","-0.2","0.4","0.3","2.2","1002898"
"1991","Willie McGee","Giants","131","543","4","67","43","17","6.3 %","13.6 %",".097",".359",".312",".357",".408",".344","121","-0.2","12.6","-9.6","2.2","1008513"
"1997","Brian McRae","- - -","153","639","11","86","43","17","10.2 %","13.1 %",".141",".267",".242",".326",".383",".317","86","-0.9","-12.4","14.1","2.2","1008686"
